time;open;high;low;close;volume
2020-03-27;46.18000030517578;47.040000915527344;45.099998474121094;45.58000183105469;5209500
2020-03-30;45.959999084472656;46.97999954223633;45.2599983215332;46.630001068115234;4569000
2020-03-31;46.310001373291016;48.130001068115234;46.209999084472656;47.650001525878906;4995700
2020-04-01;44.81999969482422;45.91999816894531;43.54999923706055;45.70000076293945;4608100
2020-04-02;45.540000915527344;48.63999938964844;45.45000076293945;47.72999954223633;5714100
2020-04-03;47.779998779296875;48.689998626708984;45.369998931884766;45.720001220703125;4738900
2020-04-06;48.459999084472656;49.79999923706055;47.83000183105469;49.38999938964844;3850100
2020-04-07;52.29999923706055;53.40999984741211;50.18000030517578;50.290000915527344;4636800
2020-04-08;50.63999938964844;52.88999938964844;50.63999938964844;52.099998474121094;3722600
2020-04-09;53.5099983215332;55.13999938964844;50.54999923706055;51.779998779296875;3978600
2020-04-13;51.45000076293945;51.599998474121094;50.02000045776367;51.189998626708984;3613000
2020-04-14;52.31999969482422;52.349998474121094;49.88999938964844;50.4900016784668;3872400
2020-04-15;48.7400016784668;49.150001525878906;46.58000183105469;47.90999984741211;4022100
2020-04-16;47.959999084472656;48.2599983215332;46.34000015258789;47.369998931884766;5423800
2020-04-17;48.97999954223633;50.709999084472656;48.97999954223633;50.540000915527344;5357600
2020-04-20;49.279998779296875;51.77000045776367;48.63999938964844;50.91999816894531;5376300
2020-04-21;50.0;51.459999084472656;49.119998931884766;50.77000045776367;7351700
2020-04-22;52.34000015258789;52.720001220703125;51.689998626708984;52.11000061035156;3726500
2020-04-23;52.599998474121094;54.189998626708984;52.599998474121094;52.90999984741211;4729000
2020-04-24;53.529998779296875;54.189998626708984;52.619998931884766;53.81999969482422;5052900
2020-04-27;53.9900016784668;56.47999954223633;53.9900016784668;56.029998779296875;2852100
2020-04-28;57.369998931884766;58.40999984741211;56.18000030517578;57.529998779296875;3973300
2020-04-29;59.0;59.65999984741211;58.380001068115234;59.06999969482422;2902000
2020-04-30;58.13999938964844;58.34000015258789;56.720001220703125;57.029998779296875;4807900
2020-05-01;55.869998931884766;55.9900016784668;53.380001068115234;53.790000915527344;4095900
2020-05-04;53.189998626708984;54.31999969482422;52.25;54.290000915527344;4255100
2020-05-05;55.45000076293945;55.7400016784668;54.599998474121094;54.70000076293945;3124100
2020-05-06;54.5;55.13999938964844;53.77000045776367;54.58000183105469;3597600
2020-05-07;55.86000061035156;56.25;55.060001373291016;55.2599983215332;2763800
2020-05-08;56.34000015258789;56.45000076293945;55.70000076293945;56.099998474121094;2938200
2020-05-11;56.27000045776367;56.38999938964844;55.27000045776367;56.02000045776367;3662500
2020-05-12;56.25;56.58000183105469;53.41999816894531;53.439998626708984;2893900
2020-05-13;53.22999954223633;53.400001525878906;51.369998931884766;51.900001525878906;3649400
2020-05-14;50.20000076293945;53.43000030517578;50.029998779296875;53.380001068115234;4718500
2020-05-15;52.95000076293945;54.459999084472656;52.81999969482422;52.939998626708984;8300000
2020-05-18;54.970001220703125;56.83000183105469;54.970001220703125;56.41999816894531;4306100
2020-05-19;56.029998779296875;57.15999984741211;55.380001068115234;55.70000076293945;2672600
2020-05-20;56.5099983215332;57.70000076293945;56.45000076293945;56.810001373291016;3218900
2020-05-21;56.880001068115234;57.040000915527344;55.93000030517578;56.25;2602900
2020-05-22;56.369998931884766;56.529998779296875;55.36000061035156;55.869998931884766;4231700
2020-05-26;58.2599983215332;59.650001525878906;57.790000915527344;59.27000045776367;3461700
2020-05-27;61.029998779296875;62.040000915527344;60.400001525878906;61.88999938964844;4238800
2020-05-28;62.310001373291016;62.40999984741211;60.5099983215332;61.029998779296875;3073400
2020-05-29;60.33000183105469;61.25;59.529998779296875;61.02000045776367;4713000
2020-06-01;60.810001373291016;61.22999954223633;60.119998931884766;60.400001525878906;2294900
2020-06-02;60.849998474121094;61.689998626708984;60.45000076293945;61.150001525878906;2580100
2020-06-03;62.2400016784668;63.15999984741211;62.0;62.91999816894531;2987700
2020-06-04;62.459999084472656;63.15999984741211;61.90999984741211;63.130001068115234;2606600
2020-06-05;66.05000305175781;67.5;65.44000244140625;67.0999984741211;4348300
2020-06-08;68.0;69.4000015258789;67.77999877929688;69.33000183105469;3853700
2020-06-09;67.69999694824219;68.12000274658203;66.80000305175781;67.51000213623047;3094800
2020-06-10;67.23999786376953;67.23999786376953;65.51000213623047;65.87999725341797;3717700
2020-06-11;62.63999938964844;63.15999984741211;60.400001525878906;60.459999084472656;4186200
2020-06-12;62.70000076293945;62.810001373291016;59.7599983215332;61.349998474121094;3067700
2020-06-15;59.38999938964844;62.849998474121094;59.209999084472656;62.27000045776367;2756900
2020-06-16;65.16000366210938;65.37999725341797;62.52000045776367;63.459999084472656;2904600
2020-06-17;63.63999938964844;63.7400016784668;62.4900016784668;62.59000015258789;2165100
2020-06-18;61.79999923706055;62.79999923706055;61.060001373291016;61.38999938964844;2696400
2020-06-19;62.58000183105469;62.58000183105469;60.470001220703125;61.97999954223633;9674800
2020-06-22;61.45000076293945;61.849998474121094;60.2599983215332;61.439998626708984;2744500
2020-06-23;62.279998779296875;62.59000015258789;61.58000183105469;61.81999969482422;2080300
2020-06-24;61.0;61.18000030517578;59.5;59.630001068115234;3896700
2020-06-25;59.29999923706055;60.40999984741211;58.66999816894531;60.349998474121094;2337700
2020-06-26;59.88999938964844;60.369998931884766;59.27000045776367;59.869998931884766;4462100
2020-06-29;60.779998779296875;61.380001068115234;60.369998931884766;61.380001068115234;2001500
2020-06-30;61.2400016784668;62.290000915527344;60.91999816894531;62.029998779296875;2589900
2020-07-01;62.09000015258789;62.33000183105469;60.91999816894531;61.209999084472656;2486500
2020-07-02;62.2400016784668;63.439998626708984;61.59000015258789;61.650001525878906;2327700
2020-07-06;62.880001068115234;63.040000915527344;61.83000183105469;62.5099983215332;2543800
2020-07-07;62.09000015258789;62.25;60.630001068115234;60.81999969482422;2977800
2020-07-08;61.099998474121094;61.34000015258789;60.52000045776367;61.09000015258789;2624600
2020-07-09;60.97999954223633;61.20000076293945;59.349998474121094;59.470001220703125;2039700
2020-07-10;59.68000030517578;59.93000030517578;59.06999969482422;59.77000045776367;2331000
2020-07-13;60.060001373291016;61.939998626708984;59.880001068115234;60.83000183105469;3155700
2020-07-14;60.349998474121094;62.27000045776367;59.83000183105469;62.09000015258789;2889400
2020-07-15;63.47999954223633;63.959999084472656;62.56999969482422;63.630001068115234;2262600
2020-07-16;63.2400016784668;64.0999984741211;62.790000915527344;63.13999938964844;2493400
2020-07-17;63.61000061035156;63.91999816894531;63.209999084472656;63.529998779296875;2091300
2020-07-20;62.83000183105469;63.380001068115234;62.040000915527344;62.349998474121094;1936500
2020-07-21;63.11000061035156;64.26000213623047;63.0;63.790000915527344;2509100
2020-07-22;63.540000915527344;64.0199966430664;63.18000030517578;63.959999084472656;2143300
2020-07-23;63.900001525878906;64.33999633789062;63.630001068115234;64.01000213623047;1659300
2020-07-24;64.23999786376953;64.33000183105469;63.2400016784668;63.36000061035156;1427700
2020-07-27;63.15999984741211;63.61000061035156;62.75;63.40999984741211;2496600
2020-07-28;63.08000183105469;63.41999816894531;62.189998626708984;62.27000045776367;2341100
2020-07-29;62.7599983215332;63.88999938964844;62.41999816894531;63.7400016784668;2749100
2020-07-30;62.790000915527344;62.93000030517578;61.650001525878906;62.650001525878906;2103400
2020-07-31;62.310001373291016;62.31999969482422;60.779998779296875;62.0099983215332;3472300
2020-08-03;62.369998931884766;63.650001525878906;62.220001220703125;62.77000045776367;2822800
2020-08-04;62.790000915527344;63.619998931884766;61.40999984741211;61.93000030517578;3501200
2020-08-05;63.130001068115234;64.97000122070312;62.790000915527344;64.69000244140625;3171200
2020-08-06;65.0;65.31999969482422;64.55999755859375;65.12000274658203;2060500
2020-08-07;65.33999633789062;66.41000366210938;64.66000366210938;66.37000274658203;3830900
2020-08-10;66.41000366210938;68.55000305175781;66.38999938964844;68.16999816894531;3431700
2020-08-11;69.94000244140625;71.54000091552734;69.91000366210938;70.29000091552734;5554800
2020-08-12;70.94999694824219;71.91000366210938;70.30999755859375;71.79000091552734;6259200
2020-08-13;70.63999938964844;71.20999908447266;69.9800033569336;70.19999694824219;3635500
2020-08-14;69.55000305175781;70.30999755859375;69.4000015258789;69.7300033569336;2018400
2020-08-17;69.98999786376953;70.51000213623047;69.04000091552734;69.25;1435000
2020-08-18;68.91000366210938;69.44000244140625;68.29000091552734;68.36000061035156;2302500
2020-08-19;68.6500015258789;68.86000061035156;67.9000015258789;68.31999969482422;3145700
2020-08-20;67.68000030517578;67.97000122070312;67.41000366210938;67.66000366210938;2830600
2020-08-21;67.79000091552734;68.04000091552734;67.41000366210938;67.86000061035156;2730400
2020-08-24;68.2300033569336;69.6500015258789;67.94000244140625;69.6500015258789;2539100
2020-08-25;70.29000091552734;70.48999786376953;69.11000061035156;69.77999877929688;2094900
2020-08-26;69.87000274658203;70.70999908447266;69.04000091552734;70.2699966430664;2901700
2020-08-27;70.72000122070312;71.19000244140625;69.12999725341797;69.58999633789062;2122700
2020-08-28;69.61000061035156;70.93000030517578;69.2699966430664;70.6500015258789;2049600
2020-08-31;70.5;70.58999633789062;69.26000213623047;69.47000122070312;2387300
2020-09-01;69.45999908447266;70.16999816894531;69.04000091552734;70.12999725341797;2255600
2020-09-02;69.79000091552734;70.97000122070312;69.70999908447266;70.69999694824219;2880900
2020-09-03;70.8499984741211;71.08000183105469;68.18000030517578;68.73999786376953;2243200
2020-09-04;69.76000213623047;70.55000305175781;68.6500015258789;69.54000091552734;2236400
2020-09-08;68.69999694824219;69.04000091552734;67.5999984741211;67.76000213623047;2716700
2020-09-09;68.58000183105469;69.54000091552734;68.30000305175781;68.69999694824219;1671800
2020-09-10;68.86000061035156;69.16999816894531;67.19999694824219;67.51000213623047;2226900
2020-09-11;67.91000366210938;68.4800033569336;67.48999786376953;67.91999816894531;2253600
2020-09-14;68.43000030517578;68.81999969482422;67.7300033569336;68.19000244140625;2684300
2020-09-15;68.5199966430664;69.54000091552734;68.33999633789062;68.41000366210938;2233600
2020-09-16;68.93000030517578;69.31999969482422;67.5199966430664;68.68000030517578;3143600
2020-09-17;67.93000030517578;69.37999725341797;67.2300033569336;69.08999633789062;2398200
2020-09-18;68.7300033569336;69.62000274658203;67.75;67.8499984741211;3503600
2020-09-21;66.5;66.88999938964844;64.1500015258789;64.9800033569336;2767600
2020-09-22;64.83999633789062;65.68000030517578;64.48999786376953;65.2300033569336;2114200
2020-09-23;65.58000183105469;66.31999969482422;63.7400016784668;63.88999938964844;1918600
2020-09-24;63.709999084472656;65.0999984741211;63.15999984741211;64.38999938964844;1646100
2020-09-25;63.689998626708984;64.63999938964844;63.61000061035156;64.33000183105469;1847500
2020-09-28;65.55000305175781;66.2300033569336;65.19000244140625;65.5199966430664;1949300
2020-09-29;65.73999786376953;65.94999694824219;64.70999908447266;65.16000366210938;1379200
2020-09-30;65.62000274658203;66.63999938964844;65.02999877929688;65.56999969482422;2687100
2020-10-01;66.2300033569336;66.33999633789062;64.16000366210938;64.62999725341797;2314800
2020-10-02;63.380001068115234;66.30999755859375;63.2599983215332;65.54000091552734;2090100
2020-10-05;66.5;67.83999633789062;66.30999755859375;67.58999633789062;2295300
2020-10-06;67.77999877929688;69.12999725341797;67.16999816894531;67.27999877929688;2160900
2020-10-07;68.20999908447266;69.06999969482422;67.87000274658203;68.87999725341797;1883300
2020-10-08;69.2300033569336;69.58000183105469;68.69999694824219;69.27999877929688;1627100
2020-10-09;70.0;71.19999694824219;69.91000366210938;69.94999694824219;3006300
2020-10-12;70.30000305175781;70.47000122070312;69.20999908447266;69.58000183105469;1999800
2020-10-13;69.6500015258789;69.9800033569336;68.44999694824219;68.88999938964844;1879000
2020-10-14;69.08000183105469;70.13999938964844;69.08000183105469;69.37999725341797;1914100
2020-10-15;68.41999816894531;69.5999984741211;68.30999755859375;69.58000183105469;2020600
2020-10-16;70.0;70.80000305175781;69.87000274658203;70.27999877929688;2848200
2020-10-19;70.33000183105469;70.7300033569336;69.73999786376953;69.95999908447266;3219500
2020-10-20;70.38999938964844;71.08999633789062;69.73999786376953;70.0;1882800
2020-10-21;69.38999938964844;70.31999969482422;69.08999633789062;69.20999908447266;2525600
2020-10-22;69.56999969482422;69.87000274658203;69.20999908447266;69.76000213623047;1556800
2020-10-23;70.4800033569336;70.9000015258789;69.69000244140625;70.0199966430664;2044800
2020-10-26;69.18000030517578;69.18000030517578;67.05000305175781;67.7300033569336;2515000
2020-10-27;67.56999969482422;68.05000305175781;66.83999633789062;66.91999816894531;3109900
2020-10-28;65.22000122070312;66.1500015258789;64.48999786376953;64.98999786376953;3326000
2020-10-29;64.52999877929688;65.5;64.1500015258789;64.44000244140625;4505500
2020-10-30;64.41000366210938;64.80999755859375;63.650001525878906;64.79000091552734;3902900
2020-11-02;65.9000015258789;68.3499984741211;65.73999786376953;67.95999908447266;5200400
2020-11-03;68.19999694824219;70.87000274658203;68.06999969482422;70.4000015258789;4692000
2020-11-04;68.66999816894531;69.91999816894531;66.5;68.1500015258789;4053500
2020-11-05;69.86000061035156;71.2300033569336;69.16999816894531;70.47000122070312;2700700
2020-11-06;70.55999755859375;70.69999694824219;69.55999755859375;70.12000274658203;2348900
2020-11-09;75.0;77.55999755859375;75.0;76.29000091552734;6659400
2020-11-10;76.55999755859375;77.91000366210938;75.97000122070312;77.44000244140625;3291200
2020-11-11;77.18000030517578;77.4000015258789;74.77999877929688;74.9000015258789;3441200
2020-11-12;74.41999816894531;74.75;73.47000122070312;74.2300033569336;2387300
2020-11-13;74.61000061035156;75.91999816894531;74.61000061035156;75.80999755859375;1788800
2020-11-16;77.2300033569336;78.13999938964844;76.51000213623047;77.98999786376953;2742300
2020-11-17;77.75;77.87999725341797;75.81999969482422;76.38999938964844;2269800
2020-11-18;76.77999877929688;78.11000061035156;76.41000366210938;76.88999938964844;2559500
2020-11-19;76.68000030517578;77.36000061035156;75.88999938964844;77.23999786376953;1563300
2020-11-20;77.0;77.05000305175781;75.47000122070312;75.95999908447266;1810700
2020-11-23;76.62000274658203;77.98999786376953;76.5199966430664;77.80999755859375;2205800
2020-11-24;78.98999786376953;80.19000244140625;78.51000213623047;79.94999694824219;4222500
2020-11-25;79.31999969482422;79.45999908447266;78.20999908447266;78.26000213623047;1658700
2020-11-27;78.7300033569336;79.08999633789062;77.83999633789062;78.16000366210938;664100
2020-11-30;78.0;78.0;75.97000122070312;76.81999969482422;2724600
2020-12-01;77.94999694824219;78.33999633789062;75.6500015258789;75.7699966430664;3076700
2020-12-02;74.55000305175781;76.1500015258789;74.5;75.9000015258789;3035300
2020-12-03;75.94000244140625;76.37000274658203;75.36000061035156;75.4800033569336;2582700
2020-12-04;75.70999908447266;80.44000244140625;75.58000183105469;80.0999984741211;5503000
2020-12-07;79.83000183105469;79.97000122070312;78.25;79.16999816894531;4038900
2020-12-08;78.22000122070312;81.4800033569336;78.11000061035156;81.33999633789062;3918000
2020-12-09;81.37000274658203;82.0;80.7300033569336;81.5999984741211;3746700
2020-12-10;81.3499984741211;81.83999633789062;80.63999938964844;81.36000061035156;2990200
2020-12-11;80.58999633789062;82.6500015258789;80.5;82.41999816894531;3870800
2020-12-14;82.81999969482422;83.13999938964844;80.31999969482422;80.41000366210938;3428200
2020-12-15;82.75;82.95999908447266;80.86000061035156;82.44000244140625;3103900
2020-12-16;81.97000122070312;82.37999725341797;80.58999633789062;81.27999877929688;1852800
2020-12-17;81.91999816894531;82.19000244140625;80.44000244140625;81.16000366210938;2528200
2020-12-18;81.11000061035156;81.51000213623047;80.05999755859375;80.9000015258789;5390200
2020-12-21;79.02999877929688;81.1500015258789;78.41000366210938;80.56999969482422;3195300
2020-12-22;80.30000305175781;80.5;79.05000305175781;79.33000183105469;2860600
2020-12-23;79.98999786376953;80.44000244140625;79.33000183105469;80.0199966430664;2551100
2020-12-24;80.48999786376953;80.48999786376953;79.54000091552734;79.9800033569336;456600
2020-12-28;80.55000305175781;81.29000091552734;79.8499984741211;79.87000274658203;1736300
2020-12-29;80.5199966430664;80.55999755859375;78.44000244140625;79.23999786376953;1318300
2020-12-30;79.66999816894531;80.2300033569336;79.44000244140625;79.81999969482422;1169900
2020-12-31;80.12000274658203;80.4800033569336;79.11000061035156;80.37000274658203;1239800
2021-01-04;80.58000183105469;80.95999908447266;77.76000213623047;78.01000213623047;2227700
2021-01-05;78.18000030517578;79.75;78.01000213623047;79.36000061035156;2687600
2021-01-06;80.26000213623047;83.12000274658203;80.20999908447266;82.02999877929688;3791000
2021-01-07;82.69000244140625;83.16999816894531;81.4000015258789;82.06999969482422;2435600
2021-01-08;82.56999969482422;82.66999816894531;80.5999984741211;81.81999969482422;2156900
2021-01-11;80.79000091552734;83.12000274658203;80.51000213623047;82.62000274658203;1749700
2021-01-12;82.62000274658203;84.27999877929688;82.5199966430664;83.97000122070312;2646300
2021-01-13;84.18000030517578;84.44000244140625;82.43000030517578;82.63999938964844;2189200
2021-01-14;82.87999725341797;83.91000366210938;82.62000274658203;83.33999633789062;1883200
2021-01-15;83.97000122070312;83.97000122070312;81.77999877929688;82.75;2926900
2021-01-19;85.0;85.38999938964844;83.41999816894531;83.43000030517578;2981000
2021-01-20;83.5999984741211;84.72000122070312;83.22000122070312;84.38999938964844;2377900
2021-01-21;84.5199966430664;84.87999725341797;83.73999786376953;84.26000213623047;1796500
2021-01-22;83.54000091552734;84.26000213623047;82.29000091552734;83.7300033569336;2432200
2021-01-25;83.25;83.5;81.52999877929688;82.4800033569336;2137500
2021-01-26;82.9800033569336;83.04000091552734;81.66999816894531;81.88999938964844;2010900
2021-01-27;80.13999938964844;80.87999725341797;78.33000183105469;79.5199966430664;4835500
2021-01-28;80.44999694824219;82.48999786376953;79.81999969482422;81.08000183105469;2530300
2021-01-29;80.63999938964844;81.5199966430664;78.94999694824219;79.3499984741211;3545400
2021-02-01;80.30000305175781;81.4800033569336;79.27999877929688;80.81999969482422;3674900
2021-02-02;83.37000274658203;84.80999755859375;83.0;83.77999877929688;4023200
2021-02-03;83.5999984741211;83.7300033569336;82.05999755859375;83.68000030517578;3728700
2021-02-04;84.51000213623047;85.12999725341797;83.7300033569336;84.16000366210938;4457100
2021-02-05;85.04000091552734;86.61000061035156;84.58999633789062;86.11000061035156;3833100
2021-02-08;86.55000305175781;87.06999969482422;85.77999877929688;86.5199966430664;3248500
2021-02-09;86.41999816894531;86.5199966430664;85.44999694824219;85.9000015258789;1565700
2021-02-10;86.27999877929688;86.43000030517578;84.95999908447266;85.05999755859375;2540300
2021-02-11;85.29000091552734;85.72000122070312;83.63999938964844;85.16000366210938;1622400
2021-02-12;84.58000183105469;85.58000183105469;84.55999755859375;85.33000183105469;1400800
2021-02-16;86.0;86.19999694824219;84.91999816894531;85.06999969482422;2751300
2021-02-17;84.93000030517578;85.41000366210938;84.20999908447266;84.87000274658203;1835400
2021-02-18;84.44999694824219;84.62999725341797;83.6500015258789;84.37999725341797;1334800
2021-02-19;84.75;86.12000274658203;84.62999725341797;85.44999694824219;2461800
2021-02-22;85.44000244140625;86.88999938964844;84.33000183105469;86.16999816894531;2044000
2021-02-23;85.95999908447266;87.16000366210938;85.5;86.80000305175781;2665000
2021-02-24;87.05000305175781;89.0999984741211;86.94000244140625;88.97000122070312;2827300
2021-02-25;88.47000122070312;88.62999725341797;86.88999938964844;87.33000183105469;2783000
2021-02-26;87.36000061035156;87.87999725341797;85.87000274658203;85.9000015258789;3235700
2021-03-01;87.06999969482422;89.16999816894531;86.91999816894531;88.44000244140625;1844700
2021-03-02;88.33000183105469;88.87000274658203;87.44999694824219;87.62999725341797;2024900
2021-03-03;87.83000183105469;89.52999877929688;87.38999938964844;88.52999877929688;3487400
2021-03-04;88.45999908447266;89.91999816894531;86.76000213623047;88.48999786376953;3805000
2021-03-05;89.79000091552734;91.2699966430664;88.05999755859375;91.04000091552734;3299000
2021-03-08;92.0;93.37999725341797;91.08000183105469;92.12999725341797;3993900
2021-03-09;92.6500015258789;92.94000244140625;89.9800033569336;90.0;3371300
2021-03-10;90.3499984741211;92.13999938964844;90.08000183105469;91.72000122070312;3057500
2021-03-11;92.04000091552734;92.75;91.0199966430664;91.30999755859375;2660000
2021-03-12;91.44999694824219;92.25;91.12999725341797;92.19999694824219;2440200
2021-03-15;91.75;92.37999725341797;89.63999938964844;90.91999816894531;2675000
2021-03-16;90.55000305175781;90.75;88.54000091552734;89.05999755859375;3362200
2021-03-17;89.11000061035156;90.69000244140625;89.0;90.5199966430664;2364900
2021-03-18;90.38999938964844;91.80999755859375;89.22000122070312;89.45999908447266;2301500
2021-03-19;88.97000122070312;89.41999816894531;87.26000213623047;88.48999786376953;10934600
2021-03-22;88.68000030517578;89.87999725341797;87.79000091552734;89.3499984741211;2199000
2021-03-23;88.44999694824219;89.72000122070312;86.8499984741211;87.22000122070312;2643100
2021-03-24;88.0;89.91999816894531;88.0;88.05999755859375;2166900
2021-03-25;87.62000274658203;89.44000244140625;86.75;89.19000244140625;2156800
2021-03-26;90.08999633789062;91.69999694824219;89.56999969482422;91.56999969482422;4093300
2021-03-29;91.02999877929688;92.25;90.76000213623047;91.2300033569336;3267300
2021-03-30;91.5199966430664;91.91000366210938;90.6500015258789;91.13999938964844;2598500
2021-03-31;91.13999938964844;91.6500015258789;90.01000213623047;90.22000122070312;3555500
2021-04-01;90.16999816894531;90.62000274658203;89.55000305175781;90.41000366210938;3358500
2021-04-05;91.16000366210938;92.55000305175781;91.1500015258789;91.61000061035156;3658800
2021-04-06;91.83000183105469;92.62999725341797;91.12999725341797;91.47000122070312;2843700
2021-04-07;91.31999969482422;91.94000244140625;90.58000183105469;91.08999633789062;2847400
2021-04-08;91.02999877929688;91.20999908447266;90.04000091552734;91.04000091552734;2422300
2021-04-09;91.47000122070312;92.62999725341797;90.93000030517578;91.94000244140625;3256300
2021-04-12;91.9000015258789;92.37000274658203;91.58000183105469;92.01000213623047;2258600
2021-04-13;91.48999786376953;91.6500015258789;89.95999908447266;90.62999725341797;2728300
2021-04-14;90.54000091552734;91.83000183105469;90.4800033569336;91.54000091552734;2889500
2021-04-15;92.16999816894531;92.30000305175781;90.83999633789062;91.72000122070312;3053000
2021-04-16;92.69000244140625;93.2699966430664;91.80999755859375;92.19999694824219;2468700
2021-04-19;92.19999694824219;92.66000366210938;91.11000061035156;91.79000091552734;2532700
2021-04-20;91.41000366210938;91.69999694824219;89.91000366210938;90.83000183105469;2726300
2021-04-21;90.5999984741211;92.25;90.43000030517578;92.11000061035156;2373700
2021-04-22;92.47000122070312;92.47000122070312;91.41999816894531;91.5199966430664;2526100
2021-04-23;91.91000366210938;92.87999725341797;91.3499984741211;92.45999908447266;2374100
2021-04-26;92.7699966430664;93.56999969482422;92.08999633789062;92.12999725341797;2246700
2021-04-27;92.29000091552734;92.41000366210938;91.38999938964844;92.16000366210938;1925700
